0.03	0.6727016017080366
0.06	0.6701178139904775
0.09	0.6658335356542486
0.12	0.6598815227863943
0.15000000000000002	0.6523070479390642
0.18	0.6431673267208395
0.21000000000000002	0.6325307981774804
0.24	0.6204762716199802
0.27	0.6070919547737819
0.30000000000000004	0.5924743800047012
0.33	0.5767272469714495
0.36	0.5599602005451123
0.39	0.5422875654512874
0.42000000000000004	0.5238270561001521
0.44999999999999996	0.5046984831736714
0.48	0.48502247636074636
0.51	0.4649192414396802
0.54	0.4445073698157569
0.5700000000000001	0.4239027160429897
0.6000000000000001	0.4032173574783369
0.63	0.3825586480757641
0.66	0.36202837614755845
0.6900000000000001	0.34172203363736475
0.72	0.3217282021262822
0.75	0.3021280584858017
0.78	0.28299500084889573
0.81	0.26439439344100313
0.8400000000000001	0.24638342683534853
0.8699999999999999	0.2290110884092881
0.8999999999999999	0.21231823620615348
0.9299999999999999	0.19633776807277004
0.96	0.18109487685969503
0.99	0.16660738164602185
1.02	0.15288612438317062
1.0499999999999998	0.1399354210359049
1.08	0.12775355622179882
1.1099999999999999	0.11633331049474216
1.1400000000000001	0.10566250976507738
1.17	0.0957245868694138
1.2000000000000002	0.08649914597580574
1.23	0.07796252130437181
1.26	0.07008832252987171
1.29	0.0628479601856636
1.32	0.05621114537940486
1.35	0.05014635913453623
1.3800000000000001	0.044621287665119205
1.41	0.039603220854146026
1.44	0.03505941211936271
1.47	0.030957398701219094
1.5	0.027265282183215528
1.53	0.023951969747142254
1.56	0.020987377268973373
1.59	0.01834259587271418
1.62	0.01599002397904175
1.6500000000000001	0.013903467215234368
1.6800000000000002	0.012058208796344935
1.71	0.010431053150529264
1.7399999999999998	0.009000345650594639
1.77	0.00774597133661108
1.7999999999999998	0.0066493354793259254
1.83	0.0056933287493815266
1.8599999999999999	0.00486227963172162
1.8900000000000001	0.004141896566227016
1.92	0.003519202112616332
1.9500000000000002	0.002982461237450957
1.98	0.0025211056102422197
2.0100000000000002	0.002125655580396904
2.04	0.0017876412923160598
2.07	0.0014995241865779817
2.0999999999999996	0.00125461993468437
2.13	0.001047023666085764
2.16	0.0008715381712137323
2.19	0.0007236056046852691
2.2199999999999998	0.0005992430694354957
2.25	0.0004949823356414501
2.2800000000000002	0.0004078138380239765
2.31	0.00033513500066845517
2.34	0.00027470285953243995
2.37	0.00022459088802103294
2.4000000000000004	0.00018314987930528274
2.43	0.00014897269942226775
2.46	0.0001208626960181201
2.4899999999999998	0.0000978055277870999
2.52	0.00007894416781757934
2.55	0.00006355682898689236
2.58	0.000051037560087360476
2.61	0.00004087926643156145
2.64	0.00003265891732268794
2.67	0.000026024713977980396
2.7	0.000020685005109881596
2.73	0.000016398751255441747
2.7600000000000002	0.000012967354847977956
2.79	0.000010227688118679898
2.82	8.046166473483433e-6
2.8499999999999996	6.313729926224476e-6
2.88	4.941609566631172e-6
2.91	3.857769645135083e-6
2.94	3.0039284228036006e-6
2.9699999999999998	2.333072783182455e-6
3.	1.8073922067663502e-6
