0.03	0.7175133665828424
0.06	0.7144362004775555
0.09	0.7093359389401147
0.12	0.7022547145238205
0.15000000000000002	0.6932507322891881
0.18	0.6823975177995371
0.21000000000000002	0.6697829565125851
0.24	0.6555081591097744
0.27	0.639686170118825
0.30000000000000004	0.6224405352230289
0.33	0.60390375546135
0.36	0.5842156528040179
0.39	0.5635216739852866
0.42000000000000004	0.5419711600867023
0.44999999999999996	0.5197156095357787
0.48	0.49690695894622633
0.51	0.4736959270388391
0.54	0.45023039386915664
0.5700000000000001	0.42665391708155925
0.6000000000000001	0.4031043408877326
0.63	0.3797125410371742
0.66	0.356601321496852
0.6900000000000001	0.3338844704288805
0.72	0.3116659848051183
0.75	0.29003946852424095
0.78	0.2690877053234456
0.81	0.24888240452007118
0.8400000000000001	0.22948411438466357
0.8699999999999999	0.21094229505584092
0.8999999999999999	0.1932955402055142
0.9299999999999999	0.17657193449260866
0.96	0.16078953193025025
0.99	0.14595693890529896
1.02	0.132073984598011
1.0499999999999998	0.11913246102429706
1.08	0.10711691489329629
1.1099999999999999	0.0960054736739561
1.1400000000000001	0.08577068908369051
1.17	0.07638038216713672
1.2000000000000002	0.0677984754633546
1.23	0.05998579928904098
1.26	0.05290086086415867
1.29	0.046500566813812906
1.32	0.04074089143893281
1.35	0.035577485005187884
1.3800000000000001	0.030966218114602626
1.41	0.026863659862508077
1.44	0.023227489325121253
1.47	0.020016840829009078
1.5	0.017192585349658243
1.53	0.01471755092201539
1.56	0.01255668606319911
1.59	0.010677170793790484
1.62	0.009048480323249841
1.6500000000000001	0.007642406755595715
1.6800000000000002	0.006433044298104881
1.71	0.005396743436679199
1.7399999999999998	0.004512039396871783
1.77	0.0037595599606182212
1.7999999999999998	0.003121917376865491
1.83	0.0025835887104069255
1.8599999999999999	0.0021307885369802313
1.8900000000000001	0.0017513374321532164
1.92	0.0014345292326328057
1.9500000000000002	0.0011709995852878553
1.98	0.0009525978527669884
2.0100000000000002	0.0007722640242223482
2.04	0.0006239118921162775
2.07	0.0005023194061741787
2.0999999999999996	0.0004030268058475518
2.13	0.00032224286478327313
2.16	0.0002567593531461049
2.19	0.00020387363694412963
2.2199999999999998	0.0001613191826979124
2.25	0.0001272036200484078
2.2800000000000002	0.00009995392945867654
2.31	0.0000782682637839871
2.34	0.0000610738772637686
2.37	0.00004749061971911876
2.4000000000000004	0.00003679945386426747
2.43	0.000028415466376899263
2.46	0.00002186486573810945
2.4899999999999998	0.000016765489206024722
2.52	0.000012810375360728862
2.55	9.753995512585059e-6
2.58	7.4007753291561735e-6
2.61	5.5955760322672445e-6
2.64	4.215841465775652e-6
2.67	3.1651525148422295e-6
2.7	2.3679632544321367e-6
2.73	1.7653234941905627e-6
2.7600000000000002	1.3114199289947226e-6
2.79	9.707927691747823e-7
2.82	7.161066922639625e-7
2.8499999999999996	5.263741766868557e-7
2.88	3.8554607474324855e-7
2.91	2.8139871822334753e-7
2.94	2.046592309547235e-7
2.9699999999999998	1.483212082008245e-7
3.	1.0711176784503756e-7
